date,precipitation,humidity,pressure,wind_speed,cloud_cover
2021-01-01 00:00:00,0.0,33.524544,655.0576,5.0142193,71.0
2021-01-01 01:00:00,0.0,29.646587,654.94794,4.5536795,64.0
2021-01-01 02:00:00,0.0,27.975405,656.49457,5.3517847,70.0
2021-01-01 03:00:00,0.0,33.118114,656.96484,3.8773184,46.0
2021-01-01 04:00:00,0.0,33.939857,659.1408,3.8773184,41.0
2021-01-01 05:00:00,0.0,13.579805,668.57324,0.35999998,50.0
2021-01-01 06:00:00,0.0,13.720258,668.7064,1.835647,44.0
2021-01-01 07:00:00,0.0,14.371745,668.2641,3.671294,35.0
2021-01-01 08:00:00,0.0,15.506644,667.658,3.9763298,45.0
2021-01-01 09:00:00,0.0,16.496073,667.0682,2.7416782,52.0
2021-01-01 10:00:00,0.0,15.809081,666.445,2.2768397,57.0
2021-01-01 11:00:00,0.0,16.340769,665.57135,1.2979984,54.0
2021-01-01 12:00:00,0.0,15.1813,664.6307,1.8,46.0
2021-01-01 13:00:00,0.0,23.386175,657.06134,1.8,10.0
2021-01-01 14:00:00,0.0,30.07117,653.90173,2.5455842,0.0
2021-01-01 15:00:00,0.0,27.455816,654.8241,2.6208394,0.0
2021-01-01 16:00:00,0.0,27.300426,654.911,2.968636,0.0
2021-01-01 17:00:00,0.0,26.74723,654.7637,2.968636,52.0
2021-01-01 18:00:00,0.0,26.928358,654.6159,3.0758414,87.0
2021-01-01 19:00:00,0.0,27.392723,654.48413,2.6208394,89.0
2021-01-01 20:00:00,0.0,27.471588,655.0053,2.7416782,91.0
2021-01-01 21:00:00,0.0,28.625408,654.80115,2.6208394,81.0
2021-01-01 22:00:00,0.0,30.046078,653.43463,2.6208394,88.0
2021-01-01 23:00:00,0.0,31.364784,652.80597,2.968636,83.0
2021-01-02 00:00:00,0.0,25.261496,658.49695,3.319036,88.0
2021-01-02 01:00:00,0.0,34.347797,655.32654,3.319036,97.0
2021-01-02 02:00:00,0.0,32.876446,656.6496,2.5455842,95.0
2021-01-02 03:00:00,0.0,31.031296,658.4753,2.968636,94.0
2021-01-02 04:00:00,0.0,31.603418,660.47614,2.7416782,95.0
2021-01-02 05:00:00,0.0,16.082474,667.7627,1.9386592,100.0
2021-01-02 06:00:00,0.0,20.606722,667.89056,3.219938,100.0
2021-01-02 07:00:00,0.1,29.30602,666.96204,0.8049845,98.0
2021-01-02 08:00:00,0.1,30.320337,666.8076,2.5455842,91.0
2021-01-02 09:00:00,0.0,30.00902,666.685,1.609969,95.0
2021-01-02 10:00:00,0.0,31.31191,666.1101,1.2979984,97.0
2021-01-02 11:00:00,0.0,34.69188,665.8277,1.4399999,100.0
2021-01-02 12:00:00,0.0,30.86872,666.17303,2.5455842,100.0
2021-01-02 13:00:00,0.0,31.725891,665.56036,1.08,99.0
2021-01-02 14:00:00,0.0,32.407215,665.2763,3.219938,91.0
2021-01-02 15:00:00,0.0,33.484573,665.0872,2.2768397,96.0
2021-01-02 16:00:00,0.0,45.35151,660.5899,2.52,97.0
2021-01-02 17:00:00,0.0,52.590782,658.739,3.2399998,96.0
2021-01-02 18:00:00,0.0,53.851833,658.4014,3.6,99.0
2021-01-02 19:00:00,0.0,47.647953,660.71936,3.671294,100.0
2021-01-02 20:00:00,0.1,55.468765,659.454,5.2416787,100.0
2021-01-02 21:00:00,0.1,59.550472,658.741,4.6938252,100.0
2021-01-02 22:00:00,0.3,62.76404,658.689,5.1544156,100.0
2021-01-02 23:00:00,0.3,64.46833,658.01434,5.4477882,100.0
2021-01-03 00:00:00,0.1,59.872475,658.6006,6.162207,98.0
2021-01-03 01:00:00,0.0,56.16602,658.98895,3.6179552,100.0
2021-01-03 02:00:00,0.0,52.766808,659.3639,4.73506,84.0
2021-01-03 03:00:00,0.0,57.598515,658.71405,2.5455842,100.0
2021-01-03 04:00:00,0.0,37.73671,666.67224,3.0547013,100.0
2021-01-03 05:00:00,0.2,41.508137,667.4146,4.6800003,100.0
2021-01-03 06:00:00,0.2,47.144146,667.2037,4.510787,95.0
2021-01-03 07:00:00,0.1,48.010662,667.27704,1.9386592,100.0
2021-01-03 08:00:00,0.1,49.73123,666.4934,3.319036,87.0
2021-01-03 09:00:00,0.0,53.061367,666.0481,3.6,83.0
2021-01-03 10:00:00,0.0,56.180626,665.71783,1.9386592,60.0
2021-01-03 11:00:00,0.0,56.344173,665.12646,0.71999997,50.0
2021-01-03 12:00:00,0.0,44.848576,665.781,0.5091169,66.0
2021-01-03 13:00:00,0.0,44.07909,665.6373,3.5455887,74.0
2021-01-03 14:00:00,0.0,59.537178,658.5599,5.0911684,45.0
2021-01-03 15:00:00,0.0,56.63546,658.5454,4.68,45.0
2021-01-03 16:00:00,0.0,54.394844,660.3074,3.671294,56.0
2021-01-03 17:00:00,0.0,55.891296,660.1785,3.7585104,61.0
2021-01-03 18:00:00,0.0,58.98798,659.81616,5.2416787,67.0
2021-01-03 19:00:00,0.0,60.60522,658.9881,5.5887027,56.0
2021-01-03 20:00:00,0.0,57.555027,659.312,4.896529,71.0
2021-01-03 21:00:00,0.0,55.793644,659.49347,4.452954,43.0
2021-01-03 22:00:00,0.1,55.58099,659.80383,4.896529,51.0
2021-01-03 23:00:00,0.0,59.898808,659.02734,6.0347,49.0
2021-01-04 00:00:00,0.0,67.02976,659.6339,4.896529,25.0
2021-01-04 01:00:00,0.0,70.86774,657.67017,7.172949,64.0
2021-01-04 02:00:00,0.0,70.116325,657.42175,5.2416787,82.0
2021-01-04 03:00:00,0.0,62.56079,660.5756,6.379216,64.0
2021-01-04 04:00:00,0.0,56.403015,663.70154,3.7585104,68.0
2021-01-04 05:00:00,0.0,36.60194,669.3005,2.1897945,74.0
2021-01-04 06:00:00,0.0,32.434788,669.09344,1.0182338,78.0
2021-01-04 07:00:00,0.0,31.471252,668.7546,2.2768397,90.0
2021-01-04 08:00:00,0.0,48.403084,666.3473,4.73506,84.0
2021-01-04 09:00:00,0.0,36.972683,667.9361,4.0249224,52.0
2021-01-04 10:00:00,0.0,39.21906,667.6554,2.1897945,96.0
2021-01-04 11:00:00,0.0,43.034946,666.9939,2.2768397,99.0
2021-01-04 12:00:00,0.0,38.538673,665.7715,1.835647,100.0
2021-01-04 13:00:00,0.0,34.753937,667.2028,0.35999998,100.0
2021-01-04 14:00:00,0.0,35.837982,666.8161,1.4399999,100.0
2021-01-04 15:00:00,0.0,37.31199,666.25073,0.35999998,100.0
2021-01-04 16:00:00,0.1,45.03153,666.2503,1.1384199,100.0
2021-01-04 17:00:00,0.3,66.89969,661.29065,3.2599385,100.0
2021-01-04 18:00:00,1.0,61.88117,662.8396,3.2599385,100.0
2021-01-04 19:00:00,1.4,61.969418,663.264,3.6179552,100.0
2021-01-04 20:00:00,1.1,70.455864,662.62067,4.3349743,100.0
2021-01-04 21:00:00,1.9,80.33522,661.9504,5.3517847,100.0
2021-01-04 22:00:00,2.4,84.8156,661.821,5.815978,100.0
2021-01-04 23:00:00,2.4,85.79856,661.51056,5.1544156,100.0
2021-01-05 00:00:00,2.5,86.59548,662.9913,7.6367526,100.0
2021-01-05 01:00:00,2.6,80.96029,664.48254,5.506941,100.0
2021-01-05 02:00:00,2.7,80.015656,665.17316,5.3517847,100.0
2021-01-05 03:00:00,2.7,83.28091,664.22687,6.297428,100.0
2021-01-05 04:00:00,2.7,80.72444,666.48676,3.8268526,100.0
2021-01-05 05:00:00,2.5,86.01834,665.70624,5.3999996,100.0
2021-01-05 06:00:00,2.2,87.9885,665.2791,5.815978,99.0
2021-01-05 07:00:00,2.0,86.74621,664.9923,5.1165614,100.0
2021-01-05 08:00:00,1.3,85.42943,664.06006,6.28713,100.0
2021-01-05 09:00:00,0.9,83.839584,663.382,4.6102495,100.0
2021-01-05 10:00:00,1.1,86.077896,663.1506,5.634891,100.0
2021-01-05 11:00:00,1.9,89.01587,663.133,7.072878,100.0
2021-01-05 12:00:00,2.2,81.677505,663.7008,7.342588,100.0
2021-01-05 13:00:00,1.8,88.34554,663.5225,5.0142193,100.0
2021-01-05 14:00:00,1.8,88.62194,663.11786,6.28713,100.0
2021-01-05 15:00:00,1.1,76.433495,663.7822,5.4477882,97.0
2021-01-05 16:00:00,1.1,76.13159,663.9908,5.506941,83.0
2021-01-05 17:00:00,1.5,57.87523,664.78345,3.96,95.0
2021-01-05 18:00:00,1.3,81.74695,663.14795,5.5887027,99.0
2021-01-05 19:00:00,1.3,76.98899,663.643,2.1897945,96.0
2021-01-05 20:00:00,1.4,78.98459,662.65344,3.219938,100.0
2021-01-05 21:00:00,1.8,79.05511,662.9844,3.0758414,100.0
2021-01-05 22:00:00,0.6,78.12459,662.44183,2.2768397,99.0
2021-01-05 23:00:00,1.5,69.64663,662.51166,4.0249224,96.0
2021-01-06 00:00:00,1.1,79.0238,661.8069,1.9386592,98.0
2021-01-06 01:00:00,2.7,80.564224,662.0526,4.5536795,100.0
2021-01-06 02:00:00,4.5,84.035515,662.6876,4.3498964,100.0
2021-01-06 03:00:00,3.6,87.88878,662.2565,4.32,99.0
2021-01-06 04:00:00,3.7,86.61641,663.58545,4.8965297,100.0
2021-01-06 05:00:00,2.2,80.359215,664.5197,2.52,100.0
2021-01-06 06:00:00,0.7,82.57136,664.24084,3.396233,99.0
2021-01-06 07:00:00,1.1,87.00821,663.29065,3.6,88.0
2021-01-06 08:00:00,0.2,64.60843,663.9318,1.9386592,98.0
2021-01-06 09:00:00,0.0,70.89066,662.16974,4.0249224,53.0
2021-01-06 10:00:00,0.0,62.35705,661.7942,5.495161,15.0
2021-01-06 11:00:00,0.0,46.564404,663.633,3.8268526,17.0
2021-01-06 12:00:00,0.0,58.11395,663.5581,2.2768397,12.0
2021-01-06 13:00:00,0.0,53.583103,663.2808,2.968636,2.0
2021-01-06 14:00:00,0.1,66.07266,656.27295,5.7599998,100.0
2021-01-06 15:00:00,0.6,62.76765,657.06586,3.2599385,89.0
2021-01-06 16:00:00,0.2,57.046207,656.80457,2.9024127,75.0
2021-01-06 17:00:00,0.1,52.9283,655.9654,2.9024127,62.0
2021-01-06 18:00:00,0.1,49.349354,655.9706,3.671294,56.0
2021-01-06 19:00:00,0.1,42.09894,656.1442,3.319036,43.0
2021-01-06 20:00:00,0.0,36.522526,655.8222,3.671294,14.0
2021-01-06 21:00:00,0.0,35.95819,655.77386,3.671294,20.0
2021-01-06 22:00:00,0.0,44.10359,654.36896,4.802999,6.0
2021-01-06 23:00:00,0.0,51.806072,652.5318,4.802999,4.0
2021-01-07 00:00:00,0.0,51.231503,651.9268,4.802999,3.0
2021-01-07 01:00:00,0.0,55.234264,650.8209,4.452954,3.0
2021-01-07 02:00:00,0.0,45.72127,652.8751,3.319036,52.0
2021-01-07 03:00:00,0.0,36.264103,655.11176,1.484318,52.0
2021-01-07 04:00:00,0.0,17.583317,664.5608,0.71999997,34.0
2021-01-07 05:00:00,0.0,25.030308,666.66925,2.5455842,11.0
2021-01-07 06:00:00,0.0,39.211914,664.57385,4.896529,4.0
2021-01-07 07:00:00,0.0,46.95013,663.61786,5.315336,2.0
2021-01-07 08:00:00,0.0,36.148464,665.00085,5.1919937,1.0
2021-01-07 09:00:00,0.0,30.161818,665.1514,4.6938257,47.0
2021-01-07 10:00:00,0.0,26.59183,664.7086,4.3349743,68.0
2021-01-07 11:00:00,0.0,22.141235,663.47107,5.495161,88.0
2021-01-07 12:00:00,0.0,29.236477,656.224,6.12,88.0
2021-01-07 13:00:00,0.0,24.419977,656.7535,2.8799999,83.0
2021-01-07 14:00:00,0.0,24.766354,656.5083,3.2599385,88.0
2021-01-07 15:00:00,0.0,24.652456,655.69055,4.452954,81.0
2021-01-07 16:00:00,0.0,22.17241,656.70166,5.154415,73.0
2021-01-07 17:00:00,0.0,20.259348,656.4553,5.3517847,50.0
2021-01-07 18:00:00,0.0,20.218163,656.77954,4.896529,48.0
2021-01-07 19:00:00,0.0,18.31128,657.5665,4.896529,48.0
2021-01-07 20:00:00,0.0,22.832712,654.9609,5.506941,56.0
2021-01-07 21:00:00,0.0,27.08259,652.6033,6.162207,60.0
2021-01-07 22:00:00,0.0,27.373001,651.59515,6.87779,62.0
2021-01-07 23:00:00,0.0,23.68881,651.91986,6.130579,57.0
2021-01-08 00:00:00,0.0,10.826605,658.3551,5.8603754,79.0
2021-01-08 01:00:00,0.0,17.051094,656.159,5.5887027,83.0
2021-01-08 02:00:00,0.0,17.816809,656.4553,5.5887027,70.0
2021-01-08 03:00:00,0.0,15.436587,658.7942,5.4833565,58.0
2021-01-08 04:00:00,0.0,6.443508,665.2304,5.0911684,50.0
2021-01-08 05:00:00,0.0,9.729802,667.27875,5.6920996,45.0
2021-01-08 06:00:00,0.0,27.440899,663.81335,6.8777895,46.0
2021-01-08 07:00:00,0.0,31.23016,663.4374,6.9153743,46.0
2021-01-08 08:00:00,0.0,32.930065,662.8161,7.10031,49.0
2021-01-08 09:00:00,0.0,32.658295,662.55566,7.42159,60.0
2021-01-08 10:00:00,0.0,26.597843,663.2418,7.69592,49.0
2021-01-08 11:00:00,0.0,25.227684,660.8119,7.42159,46.0
2021-01-08 12:00:00,0.0,19.193811,659.0168,8.217153,59.0
2021-01-08 13:00:00,0.0,29.895863,654.50934,6.763786,70.0
2021-01-08 14:00:00,0.0,30.859007,654.1817,7.289444,69.0
2021-01-08 15:00:00,0.0,30.696705,654.8719,6.725354,35.0
2021-01-08 16:00:00,0.0,28.81592,655.6906,5.4119864,2.0
2021-01-08 17:00:00,0.0,28.510624,655.8893,4.68,2.0
2021-01-08 18:00:00,0.0,29.626133,655.95874,4.68,2.0
2021-01-08 19:00:00,0.0,29.510654,655.81793,4.6938252,2.0
2021-01-08 20:00:00,0.0,29.224306,654.7433,4.32,3.0
2021-01-08 21:00:00,0.0,29.878202,652.94354,5.8048253,4.0
2021-01-08 22:00:00,0.0,26.837578,653.88727,5.8603754,3.0
2021-01-08 23:00:00,0.0,29.81381,652.6667,6.130579,3.0
2021-01-09 00:00:00,0.0,34.13153,654.2158,7.2359104,3.0
2021-01-09 01:00:00,0.0,30.907215,654.8538,4.0249224,5.0
2021-01-09 02:00:00,0.0,31.077528,655.21643,3.6179552,4.0
2021-01-09 03:00:00,0.0,31.414463,656.70734,3.2599385,4.0
2021-01-09 04:00:00,0.0,14.791562,665.95935,3.8773184,3.0
2021-01-09 05:00:00,0.0,18.709707,668.2779,4.32,3.0
2021-01-09 06:00:00,0.0,20.053755,668.3133,5.1919937,3.0
2021-01-09 07:00:00,0.0,23.244432,668.1163,5.6233797,2.0
2021-01-09 08:00:00,0.0,39.847633,664.2476,7.10031,1.0
2021-01-09 09:00:00,0.0,37.109917,664.50305,7.145796,3.0
2021-01-09 10:00:00,0.0,26.620625,666.60956,5.315336,3.0
2021-01-09 11:00:00,0.0,25.753338,665.396,4.896529,3.0
2021-01-09 12:00:00,0.0,29.835983,661.04297,5.506941,2.0
2021-01-09 13:00:00,0.0,33.42342,656.0897,2.8799999,41.0
2021-01-09 14:00:00,0.0,33.91336,656.09924,2.5455842,45.0
2021-01-09 15:00:00,0.0,33.97764,656.5014,2.9024127,40.0
2021-01-09 16:00:00,0.0,45.389126,655.6773,4.452954,70.0
2021-01-09 17:00:00,0.0,55.034786,653.64185,5.1544156,63.0
2021-01-09 18:00:00,0.0,51.85084,653.3321,5.1544156,51.0
2021-01-09 19:00:00,0.0,53.6791,652.45105,5.5887027,16.0
2021-01-09 20:00:00,0.0,41.45306,654.235,3.671294,9.0
2021-01-09 21:00:00,0.0,34.154194,654.2403,2.968636,4.0
2021-01-09 22:00:00,0.0,28.886608,652.90155,2.6208394,2.0
2021-01-09 23:00:00,0.0,26.329336,650.54346,2.1897945,1.0
2021-01-10 00:00:00,0.0,46.47325,653.1469,4.1046314,1.0
2021-01-10 01:00:00,0.0,40.727097,653.6035,3.7585104,0.0
