date,precipitation,humidity,pressure,wind_speed,cloud_cover
2021-01-01 00:00:00,0.0,38.402966,908.1099,3.0758414,2.0
2021-01-01 01:00:00,0.0,35.936253,908.51996,1.9386592,33.0
2021-01-01 02:00:00,0.0,35.322304,909.7572,1.9386592,26.0
2021-01-01 03:00:00,0.0,37.182934,912.0514,1.609969,30.0
2021-01-01 04:00:00,0.0,33.188602,914.096,0.0,24.0
2021-01-01 05:00:00,0.0,28.047977,914.42413,3.0758414,0.0
2021-01-01 06:00:00,0.0,25.02195,914.0922,3.319036,0.0
2021-01-01 07:00:00,0.0,21.488512,913.3461,2.968636,0.0
2021-01-01 08:00:00,0.0,20.512138,912.4296,2.5455842,0.0
2021-01-01 09:00:00,0.0,21.658846,911.68823,2.8799999,1.0
2021-01-01 10:00:00,0.0,34.38623,911.1129,1.835647,17.0
2021-01-01 11:00:00,0.0,26.764034,910.9795,2.7416782,12.0
2021-01-01 12:00:00,0.0,26.84662,910.58276,1.0182338,0.0
2021-01-01 13:00:00,0.0,39.81001,910.0229,2.0991426,0.0
2021-01-01 14:00:00,0.0,47.694084,909.97424,3.219938,0.0
2021-01-01 15:00:00,0.0,47.815834,909.8358,2.7416782,25.0
2021-01-01 16:00:00,0.0,39.602844,910.08636,2.2768397,49.0
2021-01-01 17:00:00,0.0,37.54418,910.22955,2.2768397,76.0
2021-01-01 18:00:00,0.0,37.111942,910.1398,1.9386592,17.0
2021-01-01 19:00:00,0.0,36.49657,909.5482,1.9386592,0.0
2021-01-01 20:00:00,0.0,36.360657,909.11786,1.609969,19.0
2021-01-01 21:00:00,0.0,34.560986,909.171,1.9386592,0.0
2021-01-01 22:00:00,0.0,35.519474,909.0261,1.609969,0.0
2021-01-01 23:00:00,0.0,33.489227,909.2576,1.609969,27.0
2021-01-02 00:00:00,0.0,48.61494,908.76025,3.219938,53.0
2021-01-02 01:00:00,0.0,35.581673,909.9323,1.609969,88.0
2021-01-02 02:00:00,0.0,35.8243,910.6699,1.609969,93.0
2021-01-02 03:00:00,0.0,42.088116,912.75037,2.2768397,87.0
2021-01-02 04:00:00,0.0,39.15529,914.57007,1.2979984,70.0
2021-01-02 05:00:00,0.0,29.13246,914.7869,2.4149535,70.0
2021-01-02 06:00:00,0.0,29.122168,914.2041,3.319036,47.0
2021-01-02 07:00:00,0.0,25.699074,913.4754,3.6,57.0
2021-01-02 08:00:00,0.0,24.676754,912.7682,3.0547013,34.0
2021-01-02 09:00:00,0.0,24.696138,911.9143,2.968636,53.0
2021-01-02 10:00:00,0.0,39.44207,911.2656,2.1897945,54.0
2021-01-02 11:00:00,0.0,28.971998,911.29443,3.6,38.0
2021-01-02 12:00:00,0.0,30.816542,911.2834,0.35999998,66.0
2021-01-02 13:00:00,0.0,54.574448,910.01373,1.9386592,36.0
2021-01-02 14:00:00,0.0,52.71332,909.8277,3.7064266,24.0
2021-01-02 15:00:00,0.0,52.84656,909.7788,3.8773184,62.0
2021-01-02 16:00:00,0.0,48.765728,910.27783,1.609969,64.0
2021-01-02 17:00:00,0.0,47.80988,910.88776,1.609969,49.0
2021-01-02 18:00:00,0.0,45.96452,910.6212,1.9386592,55.0
2021-01-02 19:00:00,0.0,46.636982,910.13965,1.609969,45.0
2021-01-02 20:00:00,0.0,44.72141,909.9611,1.9386592,46.0
2021-01-02 21:00:00,0.0,44.00866,909.6216,2.0991426,46.0
2021-01-02 22:00:00,0.0,44.29089,909.38916,1.9386592,38.0
2021-01-02 23:00:00,0.0,45.0721,909.24634,1.9386592,81.0
2021-01-03 00:00:00,0.0,58.024853,909.3154,2.4149535,84.0
2021-01-03 01:00:00,0.0,48.52515,910.0688,1.609969,88.0
2021-01-03 02:00:00,0.0,47.452145,910.6575,2.0991426,90.0
2021-01-03 03:00:00,0.0,50.2303,912.17004,0.8049845,95.0
2021-01-03 04:00:00,0.0,56.5944,913.1625,1.484318,92.0
2021-01-03 05:00:00,0.0,48.77013,914.2994,0.5091169,92.0
2021-01-03 06:00:00,0.0,41.10223,914.44995,4.6938257,96.0
2021-01-03 07:00:00,0.0,36.70846,913.86725,1.609969,93.0
2021-01-03 08:00:00,0.0,41.562073,912.7416,2.16,75.0
2021-01-03 09:00:00,0.0,39.608074,911.8372,1.8,70.0
2021-01-03 10:00:00,0.0,52.23351,911.53,2.3051248,98.0
2021-01-03 11:00:00,0.0,46.30958,911.44073,2.6208394,100.0
2021-01-03 12:00:00,0.0,76.15925,912.12836,1.2979984,100.0
2021-01-03 13:00:00,0.1,84.757164,912.3805,4.6800003,100.0
2021-01-03 14:00:00,0.1,74.36501,913.3135,1.609969,100.0
2021-01-03 15:00:00,0.1,80.88115,913.11414,1.835647,100.0
2021-01-03 16:00:00,0.0,84.92089,912.70996,3.5455887,97.0
2021-01-03 17:00:00,0.0,82.66592,912.3699,3.2599385,98.0
2021-01-03 18:00:00,0.0,81.24693,912.19196,2.5455842,98.0
2021-01-03 19:00:00,0.0,81.44358,911.71136,1.8,100.0
2021-01-03 20:00:00,0.0,78.47255,911.6928,2.1897945,100.0
2021-01-03 21:00:00,0.0,77.648766,911.2819,2.968636,99.0
2021-01-03 22:00:00,0.0,75.79082,911.0675,2.5455842,100.0
2021-01-03 23:00:00,0.0,74.26885,911.21,1.835647,100.0
2021-01-04 00:00:00,0.0,77.04697,911.65875,2.6208394,100.0
2021-01-04 01:00:00,0.0,73.99604,912.2481,2.2768397,100.0
2021-01-04 02:00:00,0.0,75.27157,912.0514,1.835647,88.0
2021-01-04 03:00:00,0.0,79.02182,913.6143,3.4152596,90.0
2021-01-04 04:00:00,0.0,85.33426,915.1267,1.4399999,92.0
2021-01-04 05:00:00,0.0,66.66999,915.6025,1.08,98.0
2021-01-04 06:00:00,0.0,68.73055,914.9531,2.3051248,99.0
2021-01-04 07:00:00,0.0,68.30776,914.37665,1.8,100.0
2021-01-04 08:00:00,0.1,68.74057,914.07336,0.5091169,100.0
2021-01-04 09:00:00,0.5,75.12112,913.1767,1.1384199,98.0
2021-01-04 10:00:00,0.3,87.18478,912.2293,2.0991426,97.0
2021-01-04 11:00:00,0.0,87.4157,911.95264,1.835647,82.0
2021-01-04 12:00:00,0.0,83.54241,911.7733,2.2768397,95.0
2021-01-04 13:00:00,0.0,85.97295,911.389,3.319036,20.0
2021-01-04 14:00:00,0.0,80.29805,911.21893,1.835647,21.0
2021-01-04 15:00:00,0.0,71.478065,911.43665,2.2768397,26.0
2021-01-04 16:00:00,0.0,64.80637,911.6363,1.484318,32.0
2021-01-04 17:00:00,0.0,60.53998,911.92487,2.7416782,17.0
2021-01-04 18:00:00,0.0,54.471313,911.6023,2.6208394,19.0
2021-01-04 19:00:00,0.0,49.636543,911.6023,2.2768397,26.0
2021-01-04 20:00:00,0.0,48.765728,911.53033,2.2768397,65.0
2021-01-04 21:00:00,0.0,49.20199,911.5468,2.6208394,46.0
2021-01-04 22:00:00,0.0,49.444454,910.95825,3.0758414,21.0
2021-01-04 23:00:00,0.0,51.12764,910.7097,3.0758414,5.0
2021-01-05 00:00:00,0.0,47.151955,911.0453,2.968636,11.0
2021-01-05 01:00:00,0.0,52.860077,911.67505,2.6208394,18.0
2021-01-05 02:00:00,0.0,52.0859,912.5135,2.7416782,48.0
2021-01-05 03:00:00,0.0,47.34118,914.07874,2.1897945,29.0
2021-01-05 04:00:00,0.0,46.30779,915.5342,1.835647,28.0
2021-01-05 05:00:00,0.0,41.273834,915.9599,1.5273507,33.0
2021-01-05 06:00:00,0.0,41.36001,915.2289,3.319036,52.0
